Price,Close,High,Low,Open,Volume
Ticker,ASML,ASML,ASML,ASML,ASML
Date,,,,,
2020-01-02,287.4122314453125,287.87730413962356,285.3052554754762,285.93165686800694,573600
2020-01-03,282.7806701660156,285.43810393716177,282.5054266441933,282.8660845768179,410800
2020-01-06,280.5314025878906,280.6642888031061,277.5417813480642,278.24412612416694,617600
2020-01-07,283.57794189453125,285.884218216061,282.2681961423953,283.464055996756,477700
2020-01-08,286.5201110839844,287.75391355765345,284.66937840962163,285.3527227394323,536900
2020-01-09,286.03607177734375,288.4372626350881,284.9825693097764,287.83933271617957,579700
2020-01-10,281.1007385253906,285.21030376234785,280.51230888924596,284.7737026432671,447700
2020-01-13,286.10247802734375,286.2638067048978,282.3535702983444,283.47348675189977,405700
2020-01-14,287.146484375,290.32593409924704,283.2742191368835,283.91959184925975,609600
2020-01-15,284.8022155761719,287.5261215216449,284.4890293888318,286.24484737299383,505300
2020-01-16,285.7512512207031,287.51656902859975,284.29914850697696,287.14641100164414,547500
2020-01-17,284.7642822265625,285.72284111018797,284.03346615913125,285.5804837476553,743900
2020-01-21,283.2077331542969,285.9126385985395,282.325088640405,282.9324896412853,573000
2020-01-22,281.1672668457031,286.30183543068387,280.9394950372006,285.25783303527766,1108600
2020-01-23,279.3355407714844,281.9740038152268,276.7160490576025,281.8126461378934,713000
2020-01-24,280.76861572265625,284.0904228403713,279.4968416161085,281.7746753822007,977800
2020-01-27,269.80670166015625,273.92573958815524,269.3226575723955,272.5400793917358,889100
2020-01-28,275.4062805175781,275.4822237584904,270.6418703673608,271.6574012265779,1636100
2020-01-29,281.0628356933594,283.10336838525745,278.7565306493179,280.99639260532354,965500
2020-01-30,279.3924560546875,279.6961710855523,275.7479625758884,275.9852345130278,794100
2020-01-31,266.3709411621094,273.5745128914638,265.9058974858189,273.3372409808901,1272600
2020-02-03,273.4891357421875,274.1440086217058,268.89555440326865,269.18976929535825,823200
2020-02-04,283.9955749511719,284.0240464288361,279.2501355813864,279.89550838435,795300
2020-02-05,290.72454833984375,291.7021075026206,287.62101305467087,291.7021075026206,1042000
2020-02-06,293.7900695800781,293.8470125217967,291.0092497253456,291.87292295988647,698000
2020-02-07,289.44329833984375,290.0696997436299,287.7634234141401,289.15858359442285,1775900
2020-02-10,293.91351318359375,293.93251347712624,288.5227012432701,288.56067286647294,373000
2020-02-11,299.92120361328125,300.16794671185124,297.0739406056722,297.102412077194,789900
2020-02-12,301.2784118652344,301.5346551258018,299.19990741572144,299.5605653879816,656100
2020-02-13,301.0980224609375,302.1609958729188,298.03245927571925,298.9151327016083,742200
